PTT,PassDate,PassTime,Latitude,Longitude,Specific_KOR_Name,Specific_EN_Name,Adult,Gender,Weight,Backplate_length,Acquisition_place
220427,2021-08-19,오전 8:41:47,34.9937,128.6734,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 8:41:47,34.9937,128.6734,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 8:41:47,34.9937,128.6734,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 8:41:47,34.9937,128.6734,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 8:41:47,34.9937,128.6734,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 8:53:03,34.9923,128.6732,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 8:53:03,34.9923,128.6732,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 8:53:03,34.9923,128.6732,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 9:05:08,34.9922,128.6734,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 9:05:08,34.9922,128.6734,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 9:17:56,34.9926,128.6736,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 9:17:56,34.9926,128.6736,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 9:17:56,34.9926,128.6736,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 9:17:56,34.9926,128.6736,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 9:17:56,34.9926,128.6736,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 9:23:12,34.9931,128.6739,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 9:23:12,34.9931,128.6739,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 9:23:12,34.9931,128.6739,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 9:23:12,34.9931,128.6739,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 11:03:11,34.994,128.6791,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 11:03:11,34.994,128.6791,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 11:03:11,34.994,128.6791,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 11:30:54,34.9899,128.6718,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 11:30:54,34.9899,128.6718,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 11:30:54,34.9899,128.6718,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 11:30:54,34.9899,128.6718,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 11:30:54,34.9899,128.6718,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 11:44:31,34.9906,128.6729,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 11:44:31,34.9906,128.6729,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오전 11:44:31,34.9906,128.6729,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오후 8:08:58,35.0036,128.6728,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-19,오후 8:51:58,35.0014,128.67,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-23,오전 11:19:57,35.0273,128.6894,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-23,오전 11:19:57,35.0273,128.6894,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:02:29,33.2496,126.4162,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:02:29,33.2496,126.4162,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:02:29,33.2496,126.4162,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:02:29,33.2496,126.4162,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:31:51,33.2379,126.4237,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:31:51,33.2379,126.4237,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:31:51,33.2379,126.4237,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:31:51,33.2379,126.4237,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:31:51,33.2379,126.4237,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:53:09,33.243,126.4048,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:53:09,33.243,126.4048,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:53:09,33.243,126.4048,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:53:09,33.243,126.4048,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:53:09,33.243,126.4048,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:53:09,33.243,126.4048,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:59:02,33.2391,126.4084,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:59:02,33.2391,126.4084,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:59:02,33.2391,126.4084,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:59:02,33.2391,126.4084,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-25,오후 11:59:02,33.2391,126.4084,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 12:15:13,33.2459,126.4084,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 12:15:13,33.2459,126.4084,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 12:39:22,33.2456,126.4071,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 12:39:22,33.2456,126.4071,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 12:42:16,33.2405,126.3877,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 12:42:16,33.2405,126.3877,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 12:42:16,33.2405,126.3877,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 1:12:19,33.2299,126.3946,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 1:12:19,33.2299,126.3946,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 1:12:19,33.2299,126.3946,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 1:12:19,33.2299,126.3946,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 1:12:19,33.2299,126.3946,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 1:58:49,33.228,126.3705,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 1:58:49,33.228,126.3705,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 1:58:49,33.228,126.3705,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 1:58:49,33.228,126.3705,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 2:24:43,33.2203,126.365,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 2:24:43,33.2203,126.365,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 2:47:11,33.2223,126.3549,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 2:47:11,33.2223,126.3549,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 8:32:57,33.2083,126.2886,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 8:32:57,33.2083,126.2886,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 8:34:07,33.2077,126.288,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 8:34:07,33.2077,126.288,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 9:30:49,33.1984,126.2773,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 9:30:49,33.1984,126.2773,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 9:36:32,33.1893,126.2806,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 9:36:32,33.1893,126.2806,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 9:36:32,33.1893,126.2806,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 9:36:32,33.1893,126.2806,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 10:07:28,33.1933,126.2798,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 10:07:28,33.1933,126.2798,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 10:07:28,33.1933,126.2798,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 10:07:28,33.1933,126.2798,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 10:10:04,33.1925,126.2636,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 10:10:04,33.1925,126.2636,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 10:17:04,33.1887,126.279,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 10:17:04,33.1887,126.279,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 10:17:04,33.1887,126.279,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 10:17:04,33.1887,126.279,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 11:11:25,33.1794,126.2725,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 11:11:25,33.1794,126.2725,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 11:11:25,33.1794,126.2725,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오전 11:11:25,33.1794,126.2725,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오후 11:28:53,33.2377,126.311,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오후 11:28:53,33.2377,126.311,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오후 11:28:53,33.2377,126.311,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오후 11:28:53,33.2377,126.311,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오후 11:28:53,33.2377,126.311,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오후 11:45:20,33.2347,126.3317,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오후 11:45:20,33.2347,126.3317,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오후 11:45:20,33.2347,126.3317,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오후 11:45:20,33.2347,126.3317,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-26,오후 11:45:20,33.2347,126.3317,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:21:14,33.2285,126.3298,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:21:14,33.2285,126.3298,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:21:14,33.2285,126.3298,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:21:14,33.2285,126.3298,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:21:14,33.2285,126.3298,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:21:14,33.2285,126.3298,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:21:14,33.2285,126.3298,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:31:36,33.2273,126.3247,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:31:36,33.2273,126.3247,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:31:36,33.2273,126.3247,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:31:36,33.2273,126.3247,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:45:52,33.2196,126.339,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:45:52,33.2196,126.339,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:45:52,33.2196,126.339,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:45:52,33.2196,126.339,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 12:45:52,33.2196,126.339,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 1:07:59,33.2337,126.3257,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 1:07:59,33.2337,126.3257,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 1:07:59,33.2337,126.3257,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 1:39:10,33.2316,126.3385,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 1:39:10,33.2316,126.3385,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 1:39:10,33.2316,126.3385,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 1:39:10,33.2316,126.3385,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 2:10:02,33.2327,126.3608,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 2:10:02,33.2327,126.3608,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 2:10:02,33.2327,126.3608,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 2:10:02,33.2327,126.3608,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 2:10:02,33.2327,126.3608,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 2:28:08,33.228,126.3681,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 2:28:08,33.228,126.3681,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 2:28:08,33.228,126.3681,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 8:20:39,33.2165,126.4515,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 8:20:39,33.2165,126.4515,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 9:09:35,33.2197,126.4611,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 9:26:44,33.2228,126.4693,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 9:26:44,33.2228,126.4693,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 9:26:44,33.2228,126.4693,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 9:26:44,33.2228,126.4693,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 9:26:44,33.2228,126.4693,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 9:46:20,33.2203,126.471,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 9:46:20,33.2203,126.471,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 9:46:20,33.2203,126.471,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 9:46:20,33.2203,126.471,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오전 9:46:20,33.2203,126.471,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오후 11:07:33,33.2156,126.4822,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오후 11:07:33,33.2156,126.4822,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오후 11:07:33,33.2156,126.4822,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오후 11:07:33,33.2156,126.4822,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오후 11:07:33,33.2156,126.4822,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오후 11:07:33,33.2156,126.4822,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-27,오후 11:07:33,33.2156,126.4822,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 12:00:39,33.2159,126.4814,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 12:00:39,33.2159,126.4814,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 12:00:39,33.2159,126.4814,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 12:20:57,33.2172,126.4881,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 12:20:57,33.2172,126.4881,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 12:31:02,33.2192,126.4766,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 12:31:02,33.2192,126.4766,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 12:31:02,33.2192,126.4766,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 1:21:27,33.209,126.4761,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 1:21:27,33.209,126.4761,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 1:42:21,33.2094,126.4633,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 1:42:21,33.2094,126.4633,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 1:57:41,33.2355,126.4734,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 1:57:41,33.2355,126.4734,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 1:57:41,33.2355,126.4734,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 1:57:41,33.2355,126.4734,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 8:02:11,33.2185,126.4985,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 8:02:11,33.2185,126.4985,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 8:02:11,33.2185,126.4985,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 9:10:46,33.2182,126.5007,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 9:10:46,33.2207,126.4973,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 10:19:26,33.2206,126.5008,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오전 10:19:26,33.2206,126.5008,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 8:26:19,33.2215,126.4877,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 8:26:19,33.2215,126.4877,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 8:26:19,33.2215,126.4877,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 8:26:19,33.2215,126.4877,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 8:26:19,33.2215,126.4877,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 9:50:47,33.2175,126.5016,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 9:50:47,33.2175,126.5016,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 9:50:47,33.2175,126.5016,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 9:50:47,33.2175,126.5016,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 9:50:47,33.2175,126.5016,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 10:41:24,33.2223,126.4945,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 10:41:24,33.2223,126.4945,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 10:41:24,33.2223,126.4945,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 10:41:24,33.2223,126.4945,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-28,오후 10:41:24,33.2223,126.4945,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-29,오전 12:06:05,33.2086,126.5301,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-29,오전 12:06:05,33.2086,126.5301,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-29,오전 12:17:01,33.2064,126.4838,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-29,오전 12:17:01,33.2064,126.4838,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-29,오전 12:17:01,33.2064,126.4838,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-29,오전 12:17:01,33.2064,126.4838,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-29,오전 12:17:01,33.2064,126.4838,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2021-08-29,오전 1:03:19,33.1756,126.4814,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
