DeployID,datetime,Latitude,Longitude,Temperature,kst_day,kst_month,c_dist,diff_mm,speed,sum_dist,speed_km_h
220428,2020-08-26T17:13:22Z,33.2125,125.9767,,2020-08-27,8,0,45,0,438570.251298278,0
220428,2020-08-26T17:14:37Z,33.2125,125.9767,,2020-08-27,8,0,75,0,438570.251298278,0
220428,2020-08-26T17:14:52Z,33.2125,125.9767,,2020-08-27,8,0,15,0,438570.251298278,0
220428,2020-08-26T17:15:23Z,33.2125,125.9767,27.2,2020-08-27,8,0,31,0,438570.251298278,0
220428,2020-08-26T17:16:38Z,33.2125,125.9767,,2020-08-27,8,0,75,0,438570.251298278,0
220428,2020-08-26T17:16:53Z,33.2125,125.9767,28.45,2020-08-27,8,0,15,0,438570.251298278,0
220428,2020-08-27T14:33:09Z,33.6794,126.1222,25.8,2020-08-27,8,53703.4181222919,76576,0.701308740627506,492273.66942057,2.52471146625902
220428,2020-08-27T14:33:53Z,33.6794,126.1222,,2020-08-27,8,0,44,0,492273.66942057,0
220428,2020-08-27T14:37:12Z,33.6794,126.1222,25.95,2020-08-27,8,0,199,0,492273.66942057,0
220428,2020-08-27T14:38:08Z,33.6794,126.1222,,2020-08-27,8,0,56,0,492273.66942057,0
220428,2020-08-27T14:38:56Z,33.6794,126.1222,,2020-08-27,8,0,48,0,492273.66942057,0
220428,2020-08-27T14:39:12Z,33.6794,126.1222,,2020-08-27,8,0,16,0,492273.66942057,0
220428,2020-08-27T15:26:33Z,33.7037,126.1159,24.35,2020-08-28,8,2767.28419643829,2841,0.97405286745452,495040.953617008,3.50659032283627
220428,2020-08-27T15:27:33Z,33.7037,126.1159,24.75,2020-08-28,8,0,60,0,495040.953617008,0
220428,2020-08-27T15:28:03Z,33.7037,126.1159,24.95,2020-08-28,8,0,30,0,495040.953617008,0
220428,2020-08-27T15:29:33Z,33.7037,126.1159,,2020-08-28,8,0,90,0,495040.953617008,0
220428,2020-08-27T15:30:04Z,33.7037,126.1159,,2020-08-28,8,0,31,0,495040.953617008,0
220428,2020-08-27T15:30:19Z,33.7037,126.1159,,2020-08-28,8,0,15,0,495040.953617008,0
220428,2020-08-27T15:30:34Z,33.7037,126.1159,25.7,2020-08-28,8,0,15,0,495040.953617008,0
220428,2020-08-27T15:30:49Z,33.7037,126.1159,,2020-08-28,8,0,15,0,495040.953617008,0
220428,2020-08-27T15:31:04Z,33.7037,126.1159,,2020-08-28,8,0,15,0,495040.953617008,0
220428,2020-08-27T16:19:01Z,33.7148,126.0677,25,2020-08-28,8,4631.3307213216,2877,1.60977779677497,499672.28433833,5.79520006838991
220428,2020-08-27T16:20:16Z,33.7148,126.0677,25.8,2020-08-28,8,0,75,0,499672.28433833,0
220428,2020-08-27T16:20:31Z,33.7148,126.0677,,2020-08-28,8,0,15,0,499672.28433833,0
220428,2020-08-27T16:21:01Z,33.7148,126.0677,,2020-08-28,8,0,30,0,499672.28433833,0
220428,2020-08-27T16:21:16Z,33.7148,126.0677,,2020-08-28,8,0,15,0,499672.28433833,0
220428,2020-08-27T17:03:16Z,33.7215,126.1282,,2020-08-28,8,5651.31769020472,2520,2.24258638500187,505323.602028534,8.07331098600675
220428,2020-08-27T17:05:20Z,33.7215,126.1282,,2020-08-28,8,0,32,0,535067.014513047,0
220428,2020-08-27T17:08:17Z,33.7215,126.1282,,2020-08-28,8,0,65,0,564810.426997559,0
220428,2020-08-27T17:09:43Z,33.7215,126.1282,,2020-08-28,8,0,86,0,564810.426997559,0
220428,2020-08-27T17:09:58Z,33.7215,126.1282,27.8,2020-08-28,8,0,15,0,564810.426997559,0
220428,2020-08-27T17:10:44Z,33.7215,126.1282,,2020-08-28,8,0,46,0,564810.426997559,0
220428,2020-08-27T17:10:59Z,33.7215,126.1282,,2020-08-28,8,0,15,0,564810.426997559,0
220428,2020-08-27T17:58:33Z,33.8016,126.1069,,2020-08-28,8,9131.98517304279,2854,3.19971449651114,573942.412170602,11.5189721874401
220428,2020-08-27T17:59:18Z,33.8016,126.1069,,2020-08-28,8,0,45,0,573942.412170602,0
220428,2020-08-27T18:00:41Z,33.8016,126.1069,,2020-08-28,8,0,83,0,573942.412170602,0
220428,2020-08-28T14:17:18Z,34.0467,126.3026,,2020-08-28,8,32729.3632934105,72997,0.448365868370077,606671.775464013,1.61411712613228
220428,2020-08-28T14:19:46Z,34.0467,126.3026,,2020-08-28,8,0,148,0,606671.775464013,0
220428,2020-08-28T14:20:44Z,34.0467,126.3026,27.65,2020-08-28,8,0,58,0,606671.775464013,0
220428,2020-08-28T14:22:26Z,34.0467,126.3026,,2020-08-28,8,0,102,0,606671.775464013,0
220428,2020-08-28T14:25:11Z,34.0467,126.3026,,2020-08-28,8,0,165,0,606671.775464013,0
220428,2020-08-28T15:12:41Z,34.0468,126.3061,27.75,2020-08-29,8,323.022134303859,2850,0.11334109975574,606994.797598317,0.408027959120664
220428,2020-08-28T15:13:04Z,34.0468,126.3061,,2020-08-29,8,0,23,0,606994.797598317,0
220428,2020-08-28T15:13:19Z,34.0468,126.3061,,2020-08-29,8,0,15,0,606994.797598317,0
220428,2020-08-28T15:13:34Z,34.0468,126.3061,,2020-08-29,8,0,15,0,606994.797598317,0
220428,2020-08-28T15:13:49Z,34.0468,126.3061,,2020-08-29,8,0,15,0,606994.797598317,0
220428,2020-08-28T15:14:04Z,34.0468,126.3061,28.4,2020-08-29,8,0,15,0,606994.797598317,0
220428,2020-08-28T16:20:03Z,34.0396,126.3258,27.65,2020-08-29,8,3763.81227760913,3944,0.954313457811645,612767.992350475,3.43552844812192
220428,2020-08-28T16:20:34Z,34.0396,126.3258,,2020-08-29,8,0,31,0,612767.992350475,0
220428,2020-08-28T16:21:57Z,34.0396,126.3258,,2020-08-29,8,0,83,0,612767.992350475,0
220428,2020-08-28T16:22:43Z,34.0396,126.3258,,2020-08-29,8,0,46,0,612767.992350475,0
220428,2020-08-28T16:22:58Z,34.0396,126.3258,28.45,2020-08-29,8,0,15,0,612767.992350475,0
220428,2020-08-28T16:23:28Z,34.0396,126.3258,,2020-08-29,8,0,30,0,612767.992350475,0
220428,2020-08-28T16:23:43Z,34.0396,126.3258,,2020-08-29,8,0,15,0,612767.992350475,0
220428,2020-08-28T16:54:40Z,33.9643,126.3889,,2020-08-29,8,10206.5690003962,1857,5.49626763618537,622974.561350871,19.7865634902673
220428,2020-08-28T16:55:10Z,33.9643,126.3889,,2020-08-29,8,0,30,0,622974.561350871,0
220428,2020-08-29T14:03:50Z,34.1515,126.0526,,2020-08-29,8,16478.0765249548,73670,0.223674175715418,660651.313089317,0.805227032575504
220428,2020-08-29T14:09:23Z,34.1515,126.0526,,2020-08-29,8,0,333,0,660651.313089317,0
220428,2020-08-29T14:12:31Z,34.1515,126.0526,,2020-08-29,8,0,188,0,660651.313089317,0
220428,2020-08-29T14:13:50Z,34.1515,126.0526,,2020-08-29,8,0,79,0,660651.313089317,0
220428,2020-08-29T14:14:12Z,34.1515,126.0526,25.35,2020-08-29,8,0,22,0,660651.313089317,0
220428,2020-08-29T14:14:27Z,34.1515,126.0526,25.4,2020-08-29,8,0,15,0,660651.313089317,0
220428,2020-08-29T14:14:42Z,34.1515,126.0526,,2020-08-29,8,0,15,0,660651.313089317,0
220428,2020-08-29T14:14:57Z,34.1515,126.0526,,2020-08-29,8,0,15,0,660651.313089317,0
220428,2020-08-29T14:18:27Z,34.1477,126.0546,,2020-08-29,8,461.39907223115,210,2.19713843919595,661112.712161548,7.90969838110542
220428,2020-08-29T14:18:56Z,34.1477,126.0546,,2020-08-29,8,0,29,0,661112.712161548,0
220428,2020-08-29T14:50:15Z,34.1461,126.0529,,2020-08-29,8,237.176601310725,1879,0.126224907562919,661349.888762859,0.454409667226508
220428,2020-08-29T14:50:51Z,34.1461,126.0529,,2020-08-29,8,0,36,0,661349.888762859,0
220428,2020-08-29T14:51:23Z,34.1461,126.0529,,2020-08-29,8,0,32,0,661349.888762859,0
220428,2020-08-29T16:23:41Z,34.1437,126.0406,,2020-08-30,8,1164.2709919761,5538,0.210233115199729,662514.159754835,0.756839214719024
220428,2020-08-29T16:24:25Z,34.1437,126.0406,,2020-08-30,8,0,44,0,662514.159754835,0
220428,2020-08-29T16:34:11Z,34.1437,126.0406,25.55,2020-08-30,8,0,586,0,662514.159754835,0
220428,2020-08-29T16:36:23Z,34.1226,126.1006,,2020-08-30,8,0,45,0,668521.017240562,0
220428,2020-08-29T16:39:15Z,34.1226,126.1006,,2020-08-30,8,0,172,0,668521.017240562,0
220428,2020-08-29T16:39:30Z,34.1226,126.1006,,2020-08-30,8,0,15,0,668521.017240562,0
220428,2020-08-29T16:39:45Z,34.1226,126.1006,,2020-08-30,8,0,15,0,668521.017240562,0
220428,2020-08-29T16:40:30Z,34.1226,126.1006,,2020-08-30,8,0,45,0,668521.017240562,0
220428,2020-08-29T16:41:15Z,34.1226,126.1006,,2020-08-30,8,0,45,0,668521.017240562,0
220428,2020-08-29T17:12:31Z,34.121,126.1129,,2020-08-30,8,1147.42083940859,1876,0.611631577509908,669668.438079971,2.20187367903567
220428,2020-08-29T17:17:00Z,34.121,126.1129,24.45,2020-08-30,8,0,269,0,669668.438079971,0
220428,2020-08-29T17:18:45Z,34.121,126.1129,,2020-08-30,8,0,105,0,669668.438079971,0
220428,2020-08-29T17:19:33Z,34.121,126.1129,,2020-08-30,8,0,48,0,669668.438079971,0
220428,2020-08-29T18:08:11Z,34.1212,126.1062,27.45,2020-08-30,8,617.848241691716,2918,0.211736888859395,670286.286321662,0.762252799893823
220428,2020-08-29T18:08:43Z,34.1212,126.1062,,2020-08-30,8,0,32,0,670286.286321662,0
220428,2020-08-29T18:09:39Z,34.1212,126.1062,,2020-08-30,8,0,56,0,670286.286321662,0
220428,2020-08-29T18:14:53Z,34.1244,126.1075,,2020-08-30,8,375.827877655427,314,1.19690406896633,670662.114199318,4.30885464827878
220428,2020-08-29T18:15:56Z,34.1244,126.1075,,2020-08-30,8,0,63,0,670662.114199318,0
220428,2020-08-30T14:25:21Z,33.8944,125.9171,25.6,2020-08-30,8,31052.0781917765,72565,0.427920873586116,701714.192391094,1.54051514491002
220428,2020-08-30T14:29:02Z,33.8944,125.9171,,2020-08-30,8,0,221,0,701714.192391094,0
220428,2020-08-30T14:29:17Z,33.8944,125.9171,,2020-08-30,8,0,15,0,701714.192391094,0
220428,2020-08-30T14:29:37Z,33.8944,125.9171,,2020-08-30,8,0,20,0,701714.192391094,0
220428,2020-08-30T16:03:06Z,33.9068,125.8977,,2020-08-31,8,2262.38462211325,5609,0.403349014461267,703976.577013208,1.45205645206056
220428,2020-08-30T16:03:48Z,33.9068,125.8977,26.4,2020-08-31,8,0,42,0,703976.577013208,0
220428,2020-08-30T16:04:03Z,33.9068,125.8977,,2020-08-31,8,0,15,0,703976.577013208,0
220428,2020-08-30T16:04:18Z,33.9068,125.8977,,2020-08-31,8,0,15,0,703976.577013208,0
220428,2020-08-30T16:19:02Z,33.8646,125.8961,,2020-08-31,8,4700.00886566591,884,5.3167521104818,708676.585878874,19.1403075977345
220428,2020-08-30T16:20:02Z,33.8646,125.8961,28.65,2020-08-31,8,0,60,0,708676.585878874,0
220428,2020-08-30T16:20:18Z,33.8646,125.8961,,2020-08-31,8,0,16,0,708676.585878874,0
220428,2020-08-30T16:20:33Z,33.8646,125.8961,,2020-08-31,8,0,15,0,708676.585878874,0
220428,2020-08-30T16:20:48Z,33.8646,125.8961,,2020-08-31,8,0,15,0,708676.585878874,0
220428,2020-08-30T16:21:03Z,33.8646,125.8961,,2020-08-31,8,0,15,0,708676.585878874,0
220428,2020-08-30T17:00:02Z,33.8753,125.9256,23.8,2020-08-31,8,2975.47120454674,2339,1.2721125286647,711652.05708342,4.57960510319293
220428,2020-08-30T17:45:18Z,33.8412,125.9162,,2020-08-31,8,3894.18204315389,2716,1.43379309394473,715546.239126574,5.16165513820103
220428,2020-08-30T17:45:33Z,33.8412,125.9162,,2020-08-31,8,0,15,0,715546.239126574,0
220428,2020-08-30T17:46:03Z,33.8412,125.9162,,2020-08-31,8,0,30,0,715546.239126574,0
220428,2020-08-30T17:46:18Z,33.8412,125.9162,,2020-08-31,8,0,15,0,715546.239126574,0
220428,2020-08-31T13:59:50Z,33.7816,125.5839,,2020-08-31,8,31443.1612752781,72812,0.431840373499946,746989.400401852,1.55462534459981
220428,2020-08-31T14:00:06Z,33.7816,125.5839,26,2020-08-31,8,0,16,0,746989.400401852,0
220428,2020-08-31T15:15:33Z,33.8309,125.7197,,2020-09-01,9,13707.7772736151,4527,3.02800469927437,760697.177675467,10.9008169173877
220428,2020-08-31T15:19:31Z,33.8309,125.7197,27.65,2020-09-01,9,0,238,0,760697.177675467,0
220428,2020-08-31T15:20:25Z,33.8309,125.7197,,2020-09-01,9,0,54,0,760697.177675467,0
220428,2020-08-31T15:21:19Z,33.8309,125.7197,27.9,2020-09-01,9,0,54,0,760697.177675467,0
220428,2020-08-31T15:23:12Z,33.8309,125.7197,,2020-09-01,9,0,113,0,760697.177675467,0
220428,2020-08-31T15:27:15Z,33.8309,125.7066,28,2020-09-01,9,1211.37477749179,243,4.98508138885508,761908.552452959,17.9462929998783
220428,2020-08-31T15:27:30Z,33.8309,125.7066,,2020-09-01,9,0,15,0,761908.552452959,0
220428,2020-08-31T15:27:45Z,33.8309,125.7066,,2020-09-01,9,0,15,0,761908.552452959,0
220428,2020-08-31T15:28:02Z,33.8309,125.7066,,2020-09-01,9,0,17,0,761908.552452959,0
220428,2020-08-31T15:28:32Z,33.8309,125.7066,28.5,2020-09-01,9,0,30,0,761908.552452959,0
220428,2020-08-31T15:28:47Z,33.8309,125.7066,,2020-09-01,9,0,15,0,761908.552452959,0
220428,2020-08-31T15:29:02Z,33.8309,125.7066,,2020-09-01,9,0,15,0,761908.552452959,0
220428,2020-08-31T15:29:32Z,33.8309,125.7066,,2020-09-01,9,0,30,0,761908.552452959,0
220428,2020-08-31T16:13:27Z,33.8269,125.7271,27.85,2020-09-01,9,1947.30021331458,2635,0.739013363686748,763855.852666274,2.66044810927229
220428,2020-08-31T16:14:29Z,33.8269,125.7271,,2020-09-01,9,0,62,0,763855.852666274,0
220428,2020-08-31T16:15:52Z,33.8269,125.7271,,2020-09-01,9,0,83,0,763855.852666274,0
220428,2020-08-31T16:18:11Z,33.8269,125.7271,,2020-09-01,9,0,139,0,763855.852666274,0
220428,2020-08-31T16:18:26Z,33.8269,125.7271,28.1,2020-09-01,9,0,15,0,763855.852666274,0
220428,2020-08-31T16:56:37Z,33.8225,125.7266,,2020-09-01,9,491.983465235373,2291,0.214746165532681,764347.836131509,0.773086195917653
220428,2020-08-31T17:49:47Z,33.8351,125.7262,28.3,2020-09-01,9,1403.1132343405,3190,0.43984740888417,765750.94936585,1.58345067198301
220428,2020-08-31T17:50:36Z,33.8351,125.7262,,2020-09-01,9,0,49,0,765750.94936585,0
220428,2020-08-31T17:52:00Z,33.8351,125.7262,,2020-09-01,9,0,84,0,765750.94936585,0
220428,2020-08-31T17:53:54Z,33.8351,125.7262,,2020-09-01,9,0,114,0,765750.94936585,0
220428,2020-09-01T14:54:27Z,33.9438,125.5005,26.35,2020-09-01,9,24112.4999696341,75633,0.318809249529095,789863.449335484,1.14771329830474
220428,2020-09-01T14:54:42Z,33.9438,125.5005,,2020-09-01,9,0,15,0,789863.449335484,0
220428,2020-09-01T14:54:57Z,33.9438,125.5005,,2020-09-01,9,0,15,0,789863.449335484,0
220428,2020-09-01T14:55:13Z,33.9438,125.5005,,2020-09-01,9,0,16,0,789863.449335484,0
220428,2020-09-01T14:56:18Z,33.9438,125.5005,,2020-09-01,9,0,65,0,789863.449335484,0
220428,2020-09-01T14:57:55Z,33.9438,125.5005,26.75,2020-09-01,9,0,97,0,789863.449335484,0
220428,2020-09-01T15:10:32Z,33.9439,125.5006,,2020-09-02,9,14.4638746177555,757,0.0191068356905621,789877.913210101,0.0687846084860235
220428,2020-09-01T15:10:47Z,33.9439,125.5006,27.55,2020-09-02,9,0,15,0,789877.913210101,0
220428,2020-09-01T15:30:24Z,33.9294,125.4894,,2020-09-02,9,1917.13321199257,1177,1.62883025657822,791795.046422094,5.8637889236816
220428,2020-09-01T15:30:46Z,33.9294,125.4894,,2020-09-02,9,0,22,0,791795.046422094,0
220428,2020-09-01T15:31:01Z,33.9294,125.4894,,2020-09-02,9,0,15,0,791795.046422094,0
220428,2020-09-01T15:31:16Z,33.9294,125.4894,,2020-09-02,9,0,15,0,791795.046422094,0
220428,2020-09-01T15:31:37Z,33.9294,125.4894,24.55,2020-09-02,9,0,21,0,791795.046422094,0
220428,2020-09-01T15:31:52Z,33.9294,125.4894,,2020-09-02,9,0,15,0,791795.046422094,0
220428,2020-09-01T15:56:01Z,33.9354,125.5398,,2020-09-02,9,4702.68887245803,1449,3.24547196166876,796497.735294552,11.6836990620075
220428,2020-09-01T15:57:17Z,33.9354,125.5398,26.55,2020-09-02,9,0,76,0,796497.735294552,0
220428,2020-09-01T15:58:00Z,33.9354,125.5398,,2020-09-02,9,0,43,0,796497.735294552,0
220428,2020-09-01T15:59:21Z,33.9354,125.5398,26.8,2020-09-02,9,0,81,0,796497.735294552,0
220428,2020-09-01T15:59:36Z,33.9354,125.5398,,2020-09-02,9,0,15,0,796497.735294552,0
220428,2020-09-01T15:59:51Z,33.9354,125.5398,,2020-09-02,9,0,15,0,796497.735294552,0
220428,2020-09-01T16:00:06Z,33.9354,125.5398,,2020-09-02,9,0,15,0,796497.735294552,0
220428,2020-09-01T16:00:21Z,33.9354,125.5398,,2020-09-02,9,0,15,0,796497.735294552,0
220428,2020-09-01T16:00:37Z,33.9354,125.5398,27,2020-09-02,9,0,16,0,796497.735294552,0
220428,2020-09-01T17:42:00Z,33.9377,125.515,,2020-09-02,9,2304.71740463751,6083,0.378878416018002,798802.45269919,1.36396229766481
220428,2020-09-01T17:42:30Z,33.9377,125.515,,2020-09-02,9,0,30,0,798802.45269919,0
220428,2020-09-01T17:43:15Z,33.9377,125.515,27.7,2020-09-02,9,0,45,0,798802.45269919,0
220428,2020-09-01T17:44:00Z,33.9377,125.515,,2020-09-02,9,0,45,0,798802.45269919,0
220428,2020-09-01T17:44:15Z,33.9377,125.515,,2020-09-02,9,0,15,0,798802.45269919,0
220428,2020-09-01T17:44:30Z,33.9377,125.515,27.95,2020-09-02,9,0,15,0,798802.45269919,0
220428,2020-09-02T14:50:59Z,33.9017,125.5314,,2020-09-02,9,4284.29136187826,75989,0.056380415084792,803086.744061068,0.202969494305251
220428,2020-09-02T14:51:14Z,33.9017,125.5314,,2020-09-02,9,0,15,0,803086.744061068,0
220428,2020-09-02T14:51:44Z,33.9017,125.5314,,2020-09-02,9,0,30,0,803086.744061068,0
220428,2020-09-02T15:51:49Z,33.8831,125.5534,,2020-09-03,9,2901.69771528621,3605,0.804909213671626,805988.441776354,2.89767316921785
220428,2020-09-02T15:52:04Z,33.8831,125.5534,,2020-09-03,9,0,15,0,805988.441776354,0
220428,2020-09-02T15:52:19Z,33.8831,125.5534,26.85,2020-09-03,9,0,15,0,805988.441776354,0
220428,2020-09-02T15:52:34Z,33.8831,125.5534,,2020-09-03,9,0,15,0,805988.441776354,0
220428,2020-09-02T15:52:54Z,33.8831,125.5534,,2020-09-03,9,0,20,0,805988.441776354,0
220428,2020-09-02T16:52:17Z,33.868,125.5656,,2020-09-03,9,1636.68380700107,3511,0.466158874110246,808604.06288827,1.67817194679688
220428,2020-09-02T17:37:29Z,33.8611,125.5709,,2020-09-03,9,911.038747957279,2712,0.335928741872153,809515.101636227,1.20934347073975
220428,2020-09-02T17:37:44Z,33.8611,125.5709,,2020-09-03,9,0,15,0,809515.101636227,0
220428,2020-09-03T14:13:04Z,33.8245,125.3176,26.9,2020-09-03,9,23771.4844719414,74120,0.320716196329485,833286.586108168,1.15457830678615
220428,2020-09-03T14:13:19Z,33.8245,125.3176,,2020-09-03,9,0,15,0,833286.586108168,0
220428,2020-09-03T14:13:34Z,33.8245,125.3176,,2020-09-03,9,0,15,0,833286.586108168,0
220428,2020-09-03T14:13:49Z,33.8245,125.3176,,2020-09-03,9,0,15,0,833286.586108168,0
220428,2020-09-03T14:14:04Z,33.8245,125.3176,,2020-09-03,9,0,15,0,833286.586108168,0
220428,2020-09-03T14:14:19Z,33.8245,125.3176,27.45,2020-09-03,9,0,15,0,833286.586108168,0
220428,2020-09-03T14:14:34Z,33.8245,125.3176,,2020-09-03,9,0,15,0,833286.586108168,0
220428,2020-09-03T14:43:35Z,33.7082,125.3502,,2020-09-03,9,13293.3089466848,1741,7.6354445414617,846579.895054853,27.4876003492621
220428,2020-09-03T14:43:50Z,33.7082,125.3502,27.35,2020-09-03,9,0,15,0,846579.895054853,0
220428,2020-09-03T14:44:05Z,33.7082,125.3502,,2020-09-03,9,0,15,0,846579.895054853,0
220428,2020-09-03T14:44:21Z,33.7082,125.3502,,2020-09-03,9,0,16,0,846579.895054853,0
220428,2020-09-03T14:44:36Z,33.7082,125.3502,,2020-09-03,9,0,15,0,846579.895054853,0
220428,2020-09-03T14:52:48Z,33.8038,125.2462,27.6,2020-09-03,9,0,15,0,860929.258448743,0
220428,2020-09-03T14:53:03Z,33.8038,125.2462,,2020-09-03,9,0,15,0,860929.258448743,0
220428,2020-09-03T14:53:33Z,33.8038,125.2462,,2020-09-03,9,0,30,0,860929.258448743,0
220428,2020-09-03T14:53:48Z,33.8038,125.2462,,2020-09-03,9,0,15,0,860929.258448743,0
220428,2020-09-03T14:54:03Z,33.8038,125.2462,28.5,2020-09-03,9,0,15,0,860929.258448743,0
220428,2020-09-03T14:54:18Z,33.8038,125.2462,,2020-09-03,9,0,15,0,860929.258448743,0
220428,2020-09-03T14:54:33Z,33.8038,125.2462,,2020-09-03,9,0,15,0,860929.258448743,0
220428,2020-09-03T15:37:34Z,33.7759,125.2688,,2020-09-04,9,3744.02944170785,2581,1.45061194951873,864673.287890451,5.22220301826744
220428,2020-09-03T15:37:49Z,33.7759,125.2688,27.5,2020-09-04,9,0,15,0,864673.287890451,0
220428,2020-09-03T15:38:04Z,33.7759,125.2688,,2020-09-04,9,0,15,0,864673.287890451,0
220428,2020-09-03T15:38:34Z,33.7759,125.2688,28,2020-09-04,9,0,30,0,864673.287890451,0
220428,2020-09-03T15:38:49Z,33.7759,125.2688,,2020-09-04,9,0,15,0,864673.287890451,0
220428,2020-09-03T16:05:38Z,33.7707,125.2668,,2020-09-04,9,607.725550886606,1609,0.377703884951278,865281.013441338,1.3597339858246
220428,2020-09-03T16:27:14Z,33.7936,125.2803,,2020-09-04,9,2838.78347968133,1296,2.19041935160596,868119.796921019,7.88550966578147
220428,2020-09-03T16:28:54Z,33.7936,125.2803,,2020-09-04,9,0,100,0,868119.796921019,0
220428,2020-09-03T17:10:10Z,33.7789,125.3101,,2020-09-04,9,3206.13636647051,2476,1.29488544687824,871325.933287489,4.66158760876165
220428,2020-09-03T17:11:26Z,33.7812,125.3025,,2020-09-04,9,0,61,0,872074.294276035,0
220428,2020-09-03T18:05:04Z,33.7937,125.2255,,2020-09-04,9,7258.53742580532,3218,2.25560516650259,879332.83170184,8.12017859940931
