PTT,PassDatetime,Latitude,Longitude,Temperature,kst_day,kst_month,c_dist,diff_mm,speed,sum_dist,speed_km_h,Specific_EN_Name
220428,2020-08-23T02:19:35Z,35.0009,128.6796,,2020-08-23,8,0,0,0,0,0,Caretta?
220428,2020-08-23T02:22:35Z,35.0009,128.6796,25.5,2020-08-23,8,0,180,0,0,0,Caretta?
220428,2020-08-24T00:03:07Z,33.4183,128.0965,,2020-08-24,8,184169.6409,78032,2.360180963,184169.6409,8.496651467,Caretta?
220428,2020-08-24T14:52:18Z,33.8262,127.4868,,2020-08-24,8,72497.92013,53351,1.358885871,256667.561,4.891989137,Caretta?
220428,2020-08-25T14:01:22Z,33.2526,126.4068,,2020-08-25,8,118821.7487,83344,1.425678497,375489.3097,5.132442591,Caretta?
220428,2020-08-25T14:02:54Z,33.2526,126.4068,,2020-08-25,8,0,92,0,375489.3097,0,Caretta?
220428,2020-08-25T14:04:24Z,33.2526,126.4068,,2020-08-25,8,0,90,0,375489.3097,0,Caretta?
220428,2020-08-25T14:05:57Z,33.2526,126.4068,,2020-08-25,8,0,93,0,375489.3097,0,Caretta?
220428,2020-08-25T14:07:27Z,33.2526,126.4068,26.25,2020-08-25,8,0,90,0,375489.3097,0,Caretta?
220428,2020-08-25T14:31:54Z,33.2457,126.393,,2020-08-25,8,1496.829031,1467,1.020333354,376986.1387,3.673200076,Caretta?
220428,2020-08-25T14:52:35Z,33.2417,126.4646,,2020-08-25,8,6680.933895,1241,5.383508376,383667.0726,19.38063015,Caretta?
220428,2020-08-25T14:53:35Z,33.2417,126.4646,23.3,2020-08-25,8,0,60,0,383667.0726,0,Caretta?
220428,2020-08-25T14:53:50Z,33.2417,126.4646,,2020-08-25,8,0,15,0,383667.0726,0,Caretta?
220428,2020-08-25T14:54:05Z,33.2417,126.4646,,2020-08-25,8,0,15,0,383667.0726,0,Caretta?
220428,2020-08-25T14:54:20Z,33.2417,126.4646,,2020-08-25,8,0,15,0,383667.0726,0,Caretta?
220428,2020-08-25T15:02:48Z,33.2438,126.481,22.4,2020-08-26,8,0,493,0,385211.7483,0,Caretta?
220428,2020-08-25T15:17:44Z,33.2288,126.433,,2020-08-26,8,4771.003306,896,5.324780475,389982.7516,19.16920971,Caretta?
220428,2020-08-25T15:17:59Z,33.2288,126.433,23.6,2020-08-26,8,0,15,0,389982.7516,0,Caretta?
220428,2020-08-25T15:18:29Z,33.2288,126.433,,2020-08-26,8,0,30,0,389982.7516,0,Caretta?
220428,2020-08-25T15:39:11Z,33.2824,126.4092,22.25,2020-08-26,8,6364.771951,1242,5.124615097,396347.5236,18.44861435,Caretta?
220428,2020-08-25T15:39:26Z,33.2824,126.4092,,2020-08-26,8,0,15,0,396347.5236,0,Caretta?
220428,2020-08-25T15:39:41Z,33.2824,126.4092,,2020-08-26,8,0,15,0,396347.5236,0,Caretta?
220428,2020-08-25T15:39:56Z,33.2824,126.4092,,2020-08-26,8,0,15,0,396347.5236,0,Caretta?
220428,2020-08-25T15:40:11Z,33.2824,126.4092,,2020-08-26,8,0,15,0,396347.5236,0,Caretta?
220428,2020-08-25T15:40:26Z,33.2824,126.4092,23.7,2020-08-26,8,0,15,0,396347.5236,0,Caretta?
220428,2020-08-25T15:40:41Z,33.2824,126.4092,,2020-08-26,8,0,15,0,396347.5236,0,Caretta?
220428,2020-08-25T16:16:17Z,33.2142,126.2591,,2020-08-26,8,15903.01741,2136,7.445232869,412250.541,26.80283833,Caretta?
220428,2020-08-25T16:16:47Z,33.2142,126.2591,,2020-08-26,8,0,30,0,412250.541,0,Caretta?
220428,2020-08-25T16:17:02Z,33.2142,126.2591,,2020-08-26,8,0,15,0,412250.541,0,Caretta?
220428,2020-08-26T15:17:24Z,33.209,126.0747,,2020-08-27,8,17183.99822,82822,0.207481083,429434.5392,0.746931897,Caretta?
220428,2020-08-26T15:18:26Z,33.209,126.0747,,2020-08-27,8,0,62,0,429434.5392,0,Caretta?
220428,2020-08-26T15:21:31Z,33.209,126.0747,27.25,2020-08-27,8,0,185,0,429434.5392,0,Caretta?
220428,2020-08-26T15:21:46Z,33.209,126.0747,,2020-08-27,8,0,15,0,429434.5392,0,Caretta?
220428,2020-08-26T15:22:48Z,33.209,126.0747,28.2,2020-08-27,8,0,62,0,429434.5392,0,Caretta?
220428,2020-08-26T15:23:03Z,33.209,126.0747,,2020-08-27,8,0,15,0,429434.5392,0,Caretta?
220428,2020-08-26T15:23:18Z,33.209,126.0747,,2020-08-27,8,0,15,0,429434.5392,0,Caretta?
220428,2020-08-26T15:23:33Z,33.209,126.0747,,2020-08-27,8,0,15,0,429434.5392,0,Caretta?
220428,2020-08-26T15:23:48Z,33.209,126.0747,,2020-08-27,8,0,15,0,429434.5392,0,Caretta?
220428,2020-08-26T17:12:37Z,33.2125,125.9767,23.75,2020-08-27,8,9135.71207,6529,1.399251351,438570.2513,5.037304863,Caretta?
220428,2020-08-26T17:13:22Z,33.2125,125.9767,,2020-08-27,8,0,45,0,438570.2513,0,Caretta?
220428,2020-08-26T17:14:37Z,33.2125,125.9767,,2020-08-27,8,0,75,0,438570.2513,0,Caretta?
220428,2020-08-26T17:14:52Z,33.2125,125.9767,,2020-08-27,8,0,15,0,438570.2513,0,Caretta?
220428,2020-08-26T17:15:23Z,33.2125,125.9767,27.2,2020-08-27,8,0,31,0,438570.2513,0,Caretta?
220428,2020-08-26T17:16:38Z,33.2125,125.9767,,2020-08-27,8,0,75,0,438570.2513,0,Caretta?
220428,2020-08-26T17:16:53Z,33.2125,125.9767,28.45,2020-08-27,8,0,15,0,438570.2513,0,Caretta?
220428,2020-08-27T14:33:09Z,33.6794,126.1222,25.8,2020-08-27,8,53703.41812,76576,0.701308741,492273.6694,2.524711466,Caretta?
220428,2020-08-27T14:33:53Z,33.6794,126.1222,,2020-08-27,8,0,44,0,492273.6694,0,Caretta?
220428,2020-08-27T14:37:12Z,33.6794,126.1222,25.95,2020-08-27,8,0,199,0,492273.6694,0,Caretta?
220428,2020-08-27T14:38:08Z,33.6794,126.1222,,2020-08-27,8,0,56,0,492273.6694,0,Caretta?
220428,2020-08-27T14:38:56Z,33.6794,126.1222,,2020-08-27,8,0,48,0,492273.6694,0,Caretta?
220428,2020-08-27T14:39:12Z,33.6794,126.1222,,2020-08-27,8,0,16,0,492273.6694,0,Caretta?
220428,2020-08-27T15:26:33Z,33.7037,126.1159,24.35,2020-08-28,8,2767.284196,2841,0.974052867,495040.9536,3.506590323,Caretta?
220428,2020-08-27T15:27:33Z,33.7037,126.1159,24.75,2020-08-28,8,0,60,0,495040.9536,0,Caretta?
220428,2020-08-27T15:28:03Z,33.7037,126.1159,24.95,2020-08-28,8,0,30,0,495040.9536,0,Caretta?
220428,2020-08-27T15:29:33Z,33.7037,126.1159,,2020-08-28,8,0,90,0,495040.9536,0,Caretta?
220428,2020-08-27T15:30:04Z,33.7037,126.1159,,2020-08-28,8,0,31,0,495040.9536,0,Caretta?
220428,2020-08-27T15:30:19Z,33.7037,126.1159,,2020-08-28,8,0,15,0,495040.9536,0,Caretta?
220428,2020-08-27T15:30:34Z,33.7037,126.1159,25.7,2020-08-28,8,0,15,0,495040.9536,0,Caretta?
220428,2020-08-27T15:30:49Z,33.7037,126.1159,,2020-08-28,8,0,15,0,495040.9536,0,Caretta?
220428,2020-08-27T15:31:04Z,33.7037,126.1159,,2020-08-28,8,0,15,0,495040.9536,0,Caretta?
220428,2020-08-27T16:19:01Z,33.7148,126.0677,25,2020-08-28,8,4631.330721,2877,1.609777797,499672.2843,5.795200068,Caretta?
220428,2020-08-27T16:20:16Z,33.7148,126.0677,25.8,2020-08-28,8,0,75,0,499672.2843,0,Caretta?
220428,2020-08-27T16:20:31Z,33.7148,126.0677,,2020-08-28,8,0,15,0,499672.2843,0,Caretta?
220428,2020-08-27T16:21:01Z,33.7148,126.0677,,2020-08-28,8,0,30,0,499672.2843,0,Caretta?
220428,2020-08-27T16:21:16Z,33.7148,126.0677,,2020-08-28,8,0,15,0,499672.2843,0,Caretta?
220428,2020-08-27T17:03:16Z,33.7215,126.1282,,2020-08-28,8,5651.31769,2520,2.242586385,505323.602,8.073310986,Caretta?
220428,2020-08-27T17:05:20Z,33.7215,126.1282,,2020-08-28,8,0,32,0,535067.0145,0,Caretta?
220428,2020-08-27T17:08:17Z,33.7215,126.1282,,2020-08-28,8,0,65,0,564810.427,0,Caretta?
220428,2020-08-27T17:09:43Z,33.7215,126.1282,,2020-08-28,8,0,86,0,564810.427,0,Caretta?
220428,2020-08-27T17:09:58Z,33.7215,126.1282,27.8,2020-08-28,8,0,15,0,564810.427,0,Caretta?
220428,2020-08-27T17:10:44Z,33.7215,126.1282,,2020-08-28,8,0,46,0,564810.427,0,Caretta?
220428,2020-08-27T17:10:59Z,33.7215,126.1282,,2020-08-28,8,0,15,0,564810.427,0,Caretta?
220428,2020-08-27T17:58:33Z,33.8016,126.1069,,2020-08-28,8,9131.985173,2854,3.199714497,573942.4122,11.51897219,Caretta?
220428,2020-08-27T17:59:18Z,33.8016,126.1069,,2020-08-28,8,0,45,0,573942.4122,0,Caretta?
220428,2020-08-27T18:00:41Z,33.8016,126.1069,,2020-08-28,8,0,83,0,573942.4122,0,Caretta?
220428,2020-08-28T14:17:18Z,34.0467,126.3026,,2020-08-28,8,32729.36329,72997,0.448365868,606671.7755,1.614117126,Caretta?
220428,2020-08-28T14:19:46Z,34.0467,126.3026,,2020-08-28,8,0,148,0,606671.7755,0,Caretta?
220428,2020-08-28T14:20:44Z,34.0467,126.3026,27.65,2020-08-28,8,0,58,0,606671.7755,0,Caretta?
220428,2020-08-28T14:22:26Z,34.0467,126.3026,,2020-08-28,8,0,102,0,606671.7755,0,Caretta?
220428,2020-08-28T14:25:11Z,34.0467,126.3026,,2020-08-28,8,0,165,0,606671.7755,0,Caretta?
220428,2020-08-28T15:12:41Z,34.0468,126.3061,27.75,2020-08-29,8,323.0221343,2850,0.1133411,606994.7976,0.408027959,Caretta?
220428,2020-08-28T15:13:04Z,34.0468,126.3061,,2020-08-29,8,0,23,0,606994.7976,0,Caretta?
220428,2020-08-28T15:13:19Z,34.0468,126.3061,,2020-08-29,8,0,15,0,606994.7976,0,Caretta?
220428,2020-08-28T15:13:34Z,34.0468,126.3061,,2020-08-29,8,0,15,0,606994.7976,0,Caretta?
220428,2020-08-28T15:13:49Z,34.0468,126.3061,,2020-08-29,8,0,15,0,606994.7976,0,Caretta?
220428,2020-08-28T15:14:04Z,34.0468,126.3061,28.4,2020-08-29,8,0,15,0,606994.7976,0,Caretta?
220428,2020-08-28T16:20:03Z,34.0396,126.3258,27.65,2020-08-29,8,3763.812278,3944,0.954313458,612767.9924,3.435528448,Caretta?
220428,2020-08-28T16:20:34Z,34.0396,126.3258,,2020-08-29,8,0,31,0,612767.9924,0,Caretta?
220428,2020-08-28T16:21:57Z,34.0396,126.3258,,2020-08-29,8,0,83,0,612767.9924,0,Caretta?
220428,2020-08-28T16:22:43Z,34.0396,126.3258,,2020-08-29,8,0,46,0,612767.9924,0,Caretta?
220428,2020-08-28T16:22:58Z,34.0396,126.3258,28.45,2020-08-29,8,0,15,0,612767.9924,0,Caretta?
220428,2020-08-28T16:23:28Z,34.0396,126.3258,,2020-08-29,8,0,30,0,612767.9924,0,Caretta?
220428,2020-08-28T16:23:43Z,34.0396,126.3258,,2020-08-29,8,0,15,0,612767.9924,0,Caretta?
220428,2020-08-28T16:54:40Z,33.9643,126.3889,,2020-08-29,8,10206.569,1857,5.496267636,622974.5614,19.78656349,Caretta?
220428,2020-08-28T16:55:10Z,33.9643,126.3889,,2020-08-29,8,0,30,0,622974.5614,0,Caretta?
220428,2020-08-29T14:03:50Z,34.1515,126.0526,,2020-08-29,8,16478.07652,73670,0.223674176,660651.3131,0.805227033,Caretta?
220428,2020-08-29T14:09:23Z,34.1515,126.0526,,2020-08-29,8,0,333,0,660651.3131,0,Caretta?
220428,2020-08-29T14:12:31Z,34.1515,126.0526,,2020-08-29,8,0,188,0,660651.3131,0,Caretta?
220428,2020-08-29T14:13:50Z,34.1515,126.0526,,2020-08-29,8,0,79,0,660651.3131,0,Caretta?
220428,2020-08-29T14:14:12Z,34.1515,126.0526,25.35,2020-08-29,8,0,22,0,660651.3131,0,Caretta?
220428,2020-08-29T14:14:27Z,34.1515,126.0526,25.4,2020-08-29,8,0,15,0,660651.3131,0,Caretta?
220428,2020-08-29T14:14:42Z,34.1515,126.0526,,2020-08-29,8,0,15,0,660651.3131,0,Caretta?
220428,2020-08-29T14:14:57Z,34.1515,126.0526,,2020-08-29,8,0,15,0,660651.3131,0,Caretta?
220428,2020-08-29T14:18:27Z,34.1477,126.0546,,2020-08-29,8,461.3990722,210,2.197138439,661112.7122,7.909698381,Caretta?
220428,2020-08-29T14:18:56Z,34.1477,126.0546,,2020-08-29,8,0,29,0,661112.7122,0,Caretta?
220428,2020-08-29T14:50:15Z,34.1461,126.0529,,2020-08-29,8,237.1766013,1879,0.126224908,661349.8888,0.454409667,Caretta?
220428,2020-08-29T14:50:51Z,34.1461,126.0529,,2020-08-29,8,0,36,0,661349.8888,0,Caretta?
220428,2020-08-29T14:51:23Z,34.1461,126.0529,,2020-08-29,8,0,32,0,661349.8888,0,Caretta?
220428,2020-08-29T16:23:41Z,34.1437,126.0406,,2020-08-30,8,1164.270992,5538,0.210233115,662514.1598,0.756839215,Caretta?
220428,2020-08-29T16:24:25Z,34.1437,126.0406,,2020-08-30,8,0,44,0,662514.1598,0,Caretta?
220428,2020-08-29T16:34:11Z,34.1437,126.0406,25.55,2020-08-30,8,0,586,0,662514.1598,0,Caretta?
220428,2020-08-29T16:36:23Z,34.1226,126.1006,,2020-08-30,8,0,45,0,668521.0172,0,Caretta?
220428,2020-08-29T16:39:15Z,34.1226,126.1006,,2020-08-30,8,0,172,0,668521.0172,0,Caretta?
220428,2020-08-29T16:39:30Z,34.1226,126.1006,,2020-08-30,8,0,15,0,668521.0172,0,Caretta?
220428,2020-08-29T16:39:45Z,34.1226,126.1006,,2020-08-30,8,0,15,0,668521.0172,0,Caretta?
220428,2020-08-29T16:40:30Z,34.1226,126.1006,,2020-08-30,8,0,45,0,668521.0172,0,Caretta?
220428,2020-08-29T16:41:15Z,34.1226,126.1006,,2020-08-30,8,0,45,0,668521.0172,0,Caretta?
220428,2020-08-29T17:12:31Z,34.121,126.1129,,2020-08-30,8,1147.420839,1876,0.611631578,669668.4381,2.201873679,Caretta?
220428,2020-08-29T17:17:00Z,34.121,126.1129,24.45,2020-08-30,8,0,269,0,669668.4381,0,Caretta?
220428,2020-08-29T17:18:45Z,34.121,126.1129,,2020-08-30,8,0,105,0,669668.4381,0,Caretta?
220428,2020-08-29T17:19:33Z,34.121,126.1129,,2020-08-30,8,0,48,0,669668.4381,0,Caretta?
220428,2020-08-29T18:08:11Z,34.1212,126.1062,27.45,2020-08-30,8,617.8482417,2918,0.211736889,670286.2863,0.7622528,Caretta?
220428,2020-08-29T18:08:43Z,34.1212,126.1062,,2020-08-30,8,0,32,0,670286.2863,0,Caretta?
220428,2020-08-29T18:09:39Z,34.1212,126.1062,,2020-08-30,8,0,56,0,670286.2863,0,Caretta?
220428,2020-08-29T18:14:53Z,34.1244,126.1075,,2020-08-30,8,375.8278777,314,1.196904069,670662.1142,4.308854648,Caretta?
220428,2020-08-29T18:15:56Z,34.1244,126.1075,,2020-08-30,8,0,63,0,670662.1142,0,Caretta?
220428,2020-08-30T14:25:21Z,33.8944,125.9171,25.6,2020-08-30,8,31052.07819,72565,0.427920874,701714.1924,1.540515145,Caretta?
220428,2020-08-30T14:29:02Z,33.8944,125.9171,,2020-08-30,8,0,221,0,701714.1924,0,Caretta?
220428,2020-08-30T14:29:17Z,33.8944,125.9171,,2020-08-30,8,0,15,0,701714.1924,0,Caretta?
220428,2020-08-30T14:29:37Z,33.8944,125.9171,,2020-08-30,8,0,20,0,701714.1924,0,Caretta?
220428,2020-08-30T16:03:06Z,33.9068,125.8977,,2020-08-31,8,2262.384622,5609,0.403349014,703976.577,1.452056452,Caretta?
220428,2020-08-30T16:03:48Z,33.9068,125.8977,26.4,2020-08-31,8,0,42,0,703976.577,0,Caretta?
220428,2020-08-30T16:04:03Z,33.9068,125.8977,,2020-08-31,8,0,15,0,703976.577,0,Caretta?
220428,2020-08-30T16:04:18Z,33.9068,125.8977,,2020-08-31,8,0,15,0,703976.577,0,Caretta?
220428,2020-08-30T16:19:02Z,33.8646,125.8961,,2020-08-31,8,4700.008866,884,5.31675211,708676.5859,19.1403076,Caretta?
220428,2020-08-30T16:20:02Z,33.8646,125.8961,28.65,2020-08-31,8,0,60,0,708676.5859,0,Caretta?
220428,2020-08-30T16:20:18Z,33.8646,125.8961,,2020-08-31,8,0,16,0,708676.5859,0,Caretta?
220428,2020-08-30T16:20:33Z,33.8646,125.8961,,2020-08-31,8,0,15,0,708676.5859,0,Caretta?
220428,2020-08-30T16:20:48Z,33.8646,125.8961,,2020-08-31,8,0,15,0,708676.5859,0,Caretta?
220428,2020-08-30T16:21:03Z,33.8646,125.8961,,2020-08-31,8,0,15,0,708676.5859,0,Caretta?
220428,2020-08-30T17:00:02Z,33.8753,125.9256,23.8,2020-08-31,8,2975.471205,2339,1.272112529,711652.0571,4.579605103,Caretta?
220428,2020-08-30T17:45:18Z,33.8412,125.9162,,2020-08-31,8,3894.182043,2716,1.433793094,715546.2391,5.161655138,Caretta?
220428,2020-08-30T17:45:33Z,33.8412,125.9162,,2020-08-31,8,0,15,0,715546.2391,0,Caretta?
220428,2020-08-30T17:46:03Z,33.8412,125.9162,,2020-08-31,8,0,30,0,715546.2391,0,Caretta?
220428,2020-08-30T17:46:18Z,33.8412,125.9162,,2020-08-31,8,0,15,0,715546.2391,0,Caretta?
220428,2020-08-31T13:59:50Z,33.7816,125.5839,,2020-08-31,8,31443.16128,72812,0.431840373,746989.4004,1.554625345,Caretta?
220428,2020-08-31T14:00:06Z,33.7816,125.5839,26,2020-08-31,8,0,16,0,746989.4004,0,Caretta?
220428,2020-08-31T15:15:33Z,33.8309,125.7197,,2020-09-01,9,13707.77727,4527,3.028004699,760697.1777,10.90081692,Caretta?
220428,2020-08-31T15:19:31Z,33.8309,125.7197,27.65,2020-09-01,9,0,238,0,760697.1777,0,Caretta?
220428,2020-08-31T15:20:25Z,33.8309,125.7197,,2020-09-01,9,0,54,0,760697.1777,0,Caretta?
220428,2020-08-31T15:21:19Z,33.8309,125.7197,27.9,2020-09-01,9,0,54,0,760697.1777,0,Caretta?
220428,2020-08-31T15:23:12Z,33.8309,125.7197,,2020-09-01,9,0,113,0,760697.1777,0,Caretta?
220428,2020-08-31T15:27:15Z,33.8309,125.7066,28,2020-09-01,9,1211.374777,243,4.985081389,761908.5525,17.946293,Caretta?
220428,2020-08-31T15:27:30Z,33.8309,125.7066,,2020-09-01,9,0,15,0,761908.5525,0,Caretta?
220428,2020-08-31T15:27:45Z,33.8309,125.7066,,2020-09-01,9,0,15,0,761908.5525,0,Caretta?
220428,2020-08-31T15:28:02Z,33.8309,125.7066,,2020-09-01,9,0,17,0,761908.5525,0,Caretta?
220428,2020-08-31T15:28:32Z,33.8309,125.7066,28.5,2020-09-01,9,0,30,0,761908.5525,0,Caretta?
220428,2020-08-31T15:28:47Z,33.8309,125.7066,,2020-09-01,9,0,15,0,761908.5525,0,Caretta?
220428,2020-08-31T15:29:02Z,33.8309,125.7066,,2020-09-01,9,0,15,0,761908.5525,0,Caretta?
220428,2020-08-31T15:29:32Z,33.8309,125.7066,,2020-09-01,9,0,30,0,761908.5525,0,Caretta?
220428,2020-08-31T16:13:27Z,33.8269,125.7271,27.85,2020-09-01,9,1947.300213,2635,0.739013364,763855.8527,2.660448109,Caretta?
220428,2020-08-31T16:14:29Z,33.8269,125.7271,,2020-09-01,9,0,62,0,763855.8527,0,Caretta?
220428,2020-08-31T16:15:52Z,33.8269,125.7271,,2020-09-01,9,0,83,0,763855.8527,0,Caretta?
220428,2020-08-31T16:18:11Z,33.8269,125.7271,,2020-09-01,9,0,139,0,763855.8527,0,Caretta?
220428,2020-08-31T16:18:26Z,33.8269,125.7271,28.1,2020-09-01,9,0,15,0,763855.8527,0,Caretta?
220428,2020-08-31T16:56:37Z,33.8225,125.7266,,2020-09-01,9,491.9834652,2291,0.214746166,764347.8361,0.773086196,Caretta?
220428,2020-08-31T17:49:47Z,33.8351,125.7262,28.3,2020-09-01,9,1403.113234,3190,0.439847409,765750.9494,1.583450672,Caretta?
220428,2020-08-31T17:50:36Z,33.8351,125.7262,,2020-09-01,9,0,49,0,765750.9494,0,Caretta?
220428,2020-08-31T17:52:00Z,33.8351,125.7262,,2020-09-01,9,0,84,0,765750.9494,0,Caretta?
220428,2020-08-31T17:53:54Z,33.8351,125.7262,,2020-09-01,9,0,114,0,765750.9494,0,Caretta?
220428,2020-09-01T14:54:27Z,33.9438,125.5005,26.35,2020-09-01,9,24112.49997,75633,0.31880925,789863.4493,1.147713298,Caretta?
220428,2020-09-01T14:54:42Z,33.9438,125.5005,,2020-09-01,9,0,15,0,789863.4493,0,Caretta?
220428,2020-09-01T14:54:57Z,33.9438,125.5005,,2020-09-01,9,0,15,0,789863.4493,0,Caretta?
220428,2020-09-01T14:55:13Z,33.9438,125.5005,,2020-09-01,9,0,16,0,789863.4493,0,Caretta?
220428,2020-09-01T14:56:18Z,33.9438,125.5005,,2020-09-01,9,0,65,0,789863.4493,0,Caretta?
220428,2020-09-01T14:57:55Z,33.9438,125.5005,26.75,2020-09-01,9,0,97,0,789863.4493,0,Caretta?
220428,2020-09-01T15:10:32Z,33.9439,125.5006,,2020-09-02,9,14.46387462,757,0.019106836,789877.9132,0.068784608,Caretta?
220428,2020-09-01T15:10:47Z,33.9439,125.5006,27.55,2020-09-02,9,0,15,0,789877.9132,0,Caretta?
220428,2020-09-01T15:30:24Z,33.9294,125.4894,,2020-09-02,9,1917.133212,1177,1.628830257,791795.0464,5.863788924,Caretta?
220428,2020-09-01T15:30:46Z,33.9294,125.4894,,2020-09-02,9,0,22,0,791795.0464,0,Caretta?
220428,2020-09-01T15:31:01Z,33.9294,125.4894,,2020-09-02,9,0,15,0,791795.0464,0,Caretta?
220428,2020-09-01T15:31:16Z,33.9294,125.4894,,2020-09-02,9,0,15,0,791795.0464,0,Caretta?
220428,2020-09-01T15:31:37Z,33.9294,125.4894,24.55,2020-09-02,9,0,21,0,791795.0464,0,Caretta?
220428,2020-09-01T15:31:52Z,33.9294,125.4894,,2020-09-02,9,0,15,0,791795.0464,0,Caretta?
220428,2020-09-01T15:56:01Z,33.9354,125.5398,,2020-09-02,9,4702.688872,1449,3.245471962,796497.7353,11.68369906,Caretta?
220428,2020-09-01T15:57:17Z,33.9354,125.5398,26.55,2020-09-02,9,0,76,0,796497.7353,0,Caretta?
220428,2020-09-01T15:58:00Z,33.9354,125.5398,,2020-09-02,9,0,43,0,796497.7353,0,Caretta?
220428,2020-09-01T15:59:21Z,33.9354,125.5398,26.8,2020-09-02,9,0,81,0,796497.7353,0,Caretta?
220428,2020-09-01T15:59:36Z,33.9354,125.5398,,2020-09-02,9,0,15,0,796497.7353,0,Caretta?
220428,2020-09-01T15:59:51Z,33.9354,125.5398,,2020-09-02,9,0,15,0,796497.7353,0,Caretta?
220428,2020-09-01T16:00:06Z,33.9354,125.5398,,2020-09-02,9,0,15,0,796497.7353,0,Caretta?
220428,2020-09-01T16:00:21Z,33.9354,125.5398,,2020-09-02,9,0,15,0,796497.7353,0,Caretta?
220428,2020-09-01T16:00:37Z,33.9354,125.5398,27,2020-09-02,9,0,16,0,796497.7353,0,Caretta?
220428,2020-09-01T17:42:00Z,33.9377,125.515,,2020-09-02,9,2304.717405,6083,0.378878416,798802.4527,1.363962298,Caretta?
220428,2020-09-01T17:42:30Z,33.9377,125.515,,2020-09-02,9,0,30,0,798802.4527,0,Caretta?
220428,2020-09-01T17:43:15Z,33.9377,125.515,27.7,2020-09-02,9,0,45,0,798802.4527,0,Caretta?
220428,2020-09-01T17:44:00Z,33.9377,125.515,,2020-09-02,9,0,45,0,798802.4527,0,Caretta?
220428,2020-09-01T17:44:15Z,33.9377,125.515,,2020-09-02,9,0,15,0,798802.4527,0,Caretta?
220428,2020-09-01T17:44:30Z,33.9377,125.515,27.95,2020-09-02,9,0,15,0,798802.4527,0,Caretta?
220428,2020-09-02T14:50:59Z,33.9017,125.5314,,2020-09-02,9,4284.291362,75989,0.056380415,803086.7441,0.202969494,Caretta?
220428,2020-09-02T14:51:14Z,33.9017,125.5314,,2020-09-02,9,0,15,0,803086.7441,0,Caretta?
220428,2020-09-02T14:51:44Z,33.9017,125.5314,,2020-09-02,9,0,30,0,803086.7441,0,Caretta?
220428,2020-09-02T15:51:49Z,33.8831,125.5534,,2020-09-03,9,2901.697715,3605,0.804909214,805988.4418,2.897673169,Caretta?
220428,2020-09-02T15:52:04Z,33.8831,125.5534,,2020-09-03,9,0,15,0,805988.4418,0,Caretta?
220428,2020-09-02T15:52:19Z,33.8831,125.5534,26.85,2020-09-03,9,0,15,0,805988.4418,0,Caretta?
220428,2020-09-02T15:52:34Z,33.8831,125.5534,,2020-09-03,9,0,15,0,805988.4418,0,Caretta?
220428,2020-09-02T15:52:54Z,33.8831,125.5534,,2020-09-03,9,0,20,0,805988.4418,0,Caretta?
220428,2020-09-02T16:52:17Z,33.868,125.5656,,2020-09-03,9,1636.683807,3511,0.466158874,808604.0629,1.678171947,Caretta?
220428,2020-09-02T17:37:29Z,33.8611,125.5709,,2020-09-03,9,911.038748,2712,0.335928742,809515.1016,1.209343471,Caretta?
220428,2020-09-02T17:37:44Z,33.8611,125.5709,,2020-09-03,9,0,15,0,809515.1016,0,Caretta?
220428,2020-09-03T14:13:04Z,33.8245,125.3176,26.9,2020-09-03,9,23771.48447,74120,0.320716196,833286.5861,1.154578307,Caretta?
220428,2020-09-03T14:13:19Z,33.8245,125.3176,,2020-09-03,9,0,15,0,833286.5861,0,Caretta?
220428,2020-09-03T14:13:34Z,33.8245,125.3176,,2020-09-03,9,0,15,0,833286.5861,0,Caretta?
220428,2020-09-03T14:13:49Z,33.8245,125.3176,,2020-09-03,9,0,15,0,833286.5861,0,Caretta?
220428,2020-09-03T14:14:04Z,33.8245,125.3176,,2020-09-03,9,0,15,0,833286.5861,0,Caretta?
220428,2020-09-03T14:14:19Z,33.8245,125.3176,27.45,2020-09-03,9,0,15,0,833286.5861,0,Caretta?
220428,2020-09-03T14:14:34Z,33.8245,125.3176,,2020-09-03,9,0,15,0,833286.5861,0,Caretta?
220428,2020-09-03T14:43:35Z,33.7082,125.3502,,2020-09-03,9,13293.30895,1741,7.635444541,846579.8951,27.48760035,Caretta?
220428,2020-09-03T14:43:50Z,33.7082,125.3502,27.35,2020-09-03,9,0,15,0,846579.8951,0,Caretta?
220428,2020-09-03T14:44:05Z,33.7082,125.3502,,2020-09-03,9,0,15,0,846579.8951,0,Caretta?
220428,2020-09-03T14:44:21Z,33.7082,125.3502,,2020-09-03,9,0,16,0,846579.8951,0,Caretta?
220428,2020-09-03T14:44:36Z,33.7082,125.3502,,2020-09-03,9,0,15,0,846579.8951,0,Caretta?
220428,2020-09-03T14:52:48Z,33.8038,125.2462,27.6,2020-09-03,9,0,15,0,860929.2584,0,Caretta?
220428,2020-09-03T14:53:03Z,33.8038,125.2462,,2020-09-03,9,0,15,0,860929.2584,0,Caretta?
220428,2020-09-03T14:53:33Z,33.8038,125.2462,,2020-09-03,9,0,30,0,860929.2584,0,Caretta?
220428,2020-09-03T14:53:48Z,33.8038,125.2462,,2020-09-03,9,0,15,0,860929.2584,0,Caretta?
220428,2020-09-03T14:54:03Z,33.8038,125.2462,28.5,2020-09-03,9,0,15,0,860929.2584,0,Caretta?
